,date,platform,country,country_x_language,media,campaign_id,campaign_name,ad_id,ad_name,short_ad_name,ad_type,ad_creative_type,spend,impressions,clicks,installs,sales,purchases (D0),purchases (D7),purchases_value (D0),purchases_value (D7)
11922,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000698,NO_202111_C_M_STREAK-REWARD_SOCIAL-PROOF_HOOK1,STREAK-REWARD_SOCIAL-PROOF_HOOK1_NO,GRAPHIC,VIDEO_PLAY,0.0,616.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0
12097,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001216,NO_202110_S_M_PHOTO-SCAN_MOTIVATION_SUBTITLED,PHOTO-SCAN_MOTIVATION_SUBTITLED_NO,REWARD,VIDEO_PLAY,0.0,49.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
12115,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001752,NO_202111_V_L_WATER-TRACK_VALUE-PROP_CONCAT,WATER-TRACK_VALUE-PROP_CONCAT_NO,REWARD,VIDEO_PLAY,0.0,311.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0
12197,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_002309,NO_202101_S_S_UGC-LIVINGROOM_RESULTS_SUBTITLED,UGC-LIVINGROOM_RESULTS_SUBTITLED_NO,REWARD,VIDEO_PLAY,0.0,112.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0
12209,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_000139,NO_202111_C_M_STREAK-REWARD_SOCIAL-PROOF_HOOK1,STREAK-REWARD_SOCIAL-PROOF_HOOK1_NO,REWARD,VIDEO_PLAY,0.0,39.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
13088,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001726,NO_202105_S_XL_FOODSWAP_ONBOARDING_CONCAT,FOODSWAP_ONBOARDING_CONCAT_NO,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
13621,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_000128,NO_202106_V_L_STREAK-REWARD_VALUE-PROP_DARK,STREAK-REWARD_VALUE-PROP_DARK_NO,REWARD,VIDEO_PLAY,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
13643,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001724,NO_202111_V_L_WATER-TRACK_VALUE-PROP_CONCAT,WATER-TRACK_VALUE-PROP_CONCAT_NO,REWARD,VIDEO_PLAY,0.0,30.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
15105,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_000799,NO_202108_V_M_FOODSWAP_PROBLEM-SOLUTION_SUBTITLED,FOODSWAP_PROBLEM-SOLUTION_SUBTITLED_NO,REWARD,VIDEO_PLAY,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
16033,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001733,NO_202102_V_L_WATER-TRACK_MOTIVATION_SUBTITLED,WATER-TRACK_MOTIVATION_SUBTITLED_NO,REWARD,VIDEO_PLAY,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
16130,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000718,NO_202111_V_M_BARCODE-SCAN_ONBOARDING_HOOK1,BARCODE-SCAN_ONBOARDING_HOOK1_NO,GRAPHIC,PLAY,0.0,51.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
16207,2022-06-02,iOS,NO,NO-no,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000803,NO_202103_S_XL_PHOTO-SCAN_SOCIAL-PROOF_SUBTITLED,PHOTO-SCAN_SOCIAL-PROOF_SUBTITLED_NO,GRAPHIC,VIDEO_PLAY,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001260,PL_202111_V_XL_PHOTO-SCAN_SOCIAL-PROOF_HOOK1,PHOTO-SCAN_SOCIAL-PROOF_HOOK1_PL,REWARD,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001769,PL_202105_C_M_PRODUCT-DEMO_MOTIVATION_LIGHT,PRODUCT-DEMO_MOTIVATION_LIGHT_PL,GRAPHIC,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_002300,PL_202107_C_XL_TESTIMONIAL_VALUE-PROP_CONCAT,TESTIMONIAL_VALUE-PROP_CONCAT_PL,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001765,PL_202103_C_XL_TESTIMONIAL_CONVENIENCE_LOOPED,TESTIMONIAL_CONVENIENCE_LOOPED_PL,GRAPHIC,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2083,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000069,PL_202102_C_XL_UGC-KITCHEN_ONBOARDING_CONCAT,UGC-KITCHEN_ONBOARDING_CONCAT_PL,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2098,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_000712,PL_202105_C_M_CHALLENGE-30D_ONBOARDING_SUBTITLED,CHALLENGE-30D_ONBOARDING_SUBTITLED_PL,GRAPHIC,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3521,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001213,PL_202106_S_M_TESTIMONIAL_GAMIFICATION_LOOPED,TESTIMONIAL_GAMIFICATION_LOOPED_PL,GRAPHIC,VIDEO_PLAY,0.0,93.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
4398,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000340,PL_202105_V_S_TESTIMONIAL_VALUE-PROP_HOOK2,TESTIMONIAL_VALUE-PROP_HOOK2_PL,GRAPHIC,PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5984,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001705,PL_202110_C_S_BARCODE-SCAN_SOCIAL-PROOF_CTAEND,BARCODE-SCAN_SOCIAL-PROOF_CTAEND_PL,GRAPHIC,VIDEO_PLAY,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
6073,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_000145,PL_202105_C_M_CHALLENGE-30D_ONBOARDING_SUBTITLED,CHALLENGE-30D_ONBOARDING_SUBTITLED_PL,REWARD,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6508,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001696,PL_202105_C_M_PRODUCT-DEMO_MOTIVATION_LIGHT,PRODUCT-DEMO_MOTIVATION_LIGHT_PL,GRAPHIC,VIDEO_PLAY,0.0,73.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
6780,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002153,PL_202106_V_M_RECIPE-DEMO_RESULTS_CTAEND,RECIPE-DEMO_RESULTS_CTAEND_PL,REWARD,VIDEO_PLAY,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
7766,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002152,PL_202109_C_XL_STREAK-REWARD_HOWTO_SUBTITLED,STREAK-REWARD_HOWTO_SUBTITLED_PL,GRAPHIC,VIDEO_PLAY,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8153,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000363,PL_202105_S_S_TESTIMONIAL_MOTIVATION_CONCAT,TESTIMONIAL_MOTIVATION_CONCAT_PL,GRAPHIC,PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8643,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001209,PL_202108_C_M_STREAK-REWARD_HOWTO_HOOK2,STREAK-REWARD_HOWTO_HOOK2_PL,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
10576,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001702,PL_202103_C_XL_TESTIMONIAL_CONVENIENCE_LOOPED,TESTIMONIAL_CONVENIENCE_LOOPED_PL,GRAPHIC,VIDEO_PLAY,0.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
10620,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002289,PL_202109_C_XL_PORTION-GUIDE_PROBLEM-SOLUTION_LIGHT,PORTION-GUIDE_PROBLEM-SOLUTION_LIGHT_PL,GRAPHIC,VIDEO_PLAY,0.0,181.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0
10845,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_002314,PL_202109_C_XL_PORTION-GUIDE_PROBLEM-SOLUTION_LIGHT,PORTION-GUIDE_PROBLEM-SOLUTION_LIGHT_PL,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
10891,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_002302,PL_202109_C_XL_PORTION-GUIDE_PROBLEM-SOLUTION_LIGHT,PORTION-GUIDE_PROBLEM-SOLUTION_LIGHT_PL,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11386,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001245,PL_202106_S_M_TESTIMONIAL_GAMIFICATION_LOOPED,TESTIMONIAL_GAMIFICATION_LOOPED_PL,REWARD,VIDEO_PLAY,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
11617,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002288,PL_202107_C_XL_TESTIMONIAL_VALUE-PROP_CONCAT,TESTIMONIAL_VALUE-PROP_CONCAT_PL,GRAPHIC,VIDEO_PLAY,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
12252,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000062,PL_202105_C_M_CHALLENGE-30D_ONBOARDING_SUBTITLED,CHALLENGE-30D_ONBOARDING_SUBTITLED_PL,GRAPHIC,VIDEO_PLAY,0.0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
12335,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001214,PL_202111_V_XL_PHOTO-SCAN_SOCIAL-PROOF_HOOK1,PHOTO-SCAN_SOCIAL-PROOF_HOOK1_PL,REWARD,VIDEO_PLAY,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
12964,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001226,PL_202106_S_M_TESTIMONIAL_GAMIFICATION_LOOPED,TESTIMONIAL_GAMIFICATION_LOOPED_PL,REWARD,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14405,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000779,PL_202108_C_L_PRODUCT-DEMO_SOCIAL-PROOF_HOOK2,PRODUCT-DEMO_SOCIAL-PROOF_HOOK2_PL,GRAPHIC,PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16031,2022-06-02,iOS,NO,NO-pl,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001740,PL_202105_C_M_PRODUCT-DEMO_MOTIVATION_LIGHT,PRODUCT-DEMO_MOTIVATION_LIGHT_PL,REWARD,VIDEO_PLAY,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
642,2022-06-02,iOS,NO,NO-pt,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001704,PT_202103_C_M_PRODUCT-DEMO_GAMIFICATION_HOOK2,PRODUCT-DEMO_GAMIFICATION_HOOK2_PT,GRAPHIC,VIDEO_PLAY,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7680,2022-06-02,iOS,NO,NO-pt,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001699,PT_202102_S_L_FOODSWAP_RESULTS_DARK,FOODSWAP_RESULTS_DARK_PT,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
9590,2022-06-02,iOS,NO,NO-pt,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001205,PT_202108_V_L_CHALLENGE-30D_SOCIAL-PROOF_HOOK1,CHALLENGE-30D_SOCIAL-PROOF_HOOK1_PT,GRAPHIC,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
10626,2022-06-02,iOS,NO,NO-pt,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001523,PT_202102_V_XL_EDUCATIONAL-TIPS_CONVENIENCE_HOOK1,EDUCATIONAL-TIPS_CONVENIENCE_HOOK1_PT,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11615,2022-06-02,iOS,NO,NO-pt,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000037,PT_202107_S_S_EDUCATIONAL-TIPS_SOCIAL-PROOF_CONCAT,EDUCATIONAL-TIPS_SOCIAL-PROOF_CONCAT_PT,GRAPHIC,VIDEO_PLAY,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
13570,2022-06-02,iOS,NO,NO-pt,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001522,PT_202103_S_XL_QUIZ-INTERACTIVE_SOCIAL-PROOF_CTAEND,QUIZ-INTERACTIVE_SOCIAL-PROOF_CTAEND_PT,GRAPHIC,VIDEO_PLAY,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
14803,2022-06-02,iOS,NO,NO-pt,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001567,PT_202103_S_XL_QUIZ-INTERACTIVE_SOCIAL-PROOF_CTAEND,QUIZ-INTERACTIVE_SOCIAL-PROOF_CTAEND_PT,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,2022-06-02,iOS,NO,NO-ru,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001017,RU_202112_V_L_UGC-OUTDOOR_CONVENIENCE_HOOK2,UGC-OUTDOOR_CONVENIENCE_HOOK2_RU,GRAPHIC,VIDEO_PLAY,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3818,2022-06-02,iOS,NO,NO-ru,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001031,RU_202111_C_L_RECIPE-DEMO_ONBOARDING_HOOK1,RECIPE-DEMO_ONBOARDING_HOOK1_RU,GRAPHIC,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4068,2022-06-02,iOS,NO,NO-ru,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001018,RU_202105_S_S_BEFORE-AFTER_CONVENIENCE_HOOK1,BEFORE-AFTER_CONVENIENCE_HOOK1_RU,REWARD,VIDEO_PLAY,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
7217,2022-06-02,iOS,NO,NO-ru,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001020,RU_202111_C_L_RECIPE-DEMO_ONBOARDING_HOOK1,RECIPE-DEMO_ONBOARDING_HOOK1_RU,REWARD,VIDEO_PLAY,0.0,107.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
8845,2022-06-02,iOS,NO,NO-ru,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001019,RU_202105_C_S_PRODUCT-DEMO_CONVENIENCE_LIGHT,PRODUCT-DEMO_CONVENIENCE_LIGHT_RU,GRAPHIC,VIDEO_PLAY,0.0,179.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0
11624,2022-06-02,iOS,NO,NO-ru,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001021,RU_202110_C_XL_WATER-TRACK_GAMIFICATION_CTAEND,WATER-TRACK_GAMIFICATION_CTAEND_RU,GRAPHIC,PLAY,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
12303,2022-06-02,iOS,NO,NO-ru,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001026,RU_202111_C_L_RECIPE-DEMO_ONBOARDING_HOOK1,RECIPE-DEMO_ONBOARDING_HOOK1_RU,REWARD,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
16257,2022-06-02,iOS,NO,NO-ru,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001027,RU_202105_C_S_PRODUCT-DEMO_CONVENIENCE_LIGHT,PRODUCT-DEMO_CONVENIENCE_LIGHT_RU,REWARD,VIDEO_PLAY,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002157,SE_202110_V_L_BEFORE-AFTER_VALUE-PROP_DARK,BEFORE-AFTER_VALUE-PROP_DARK_SE,REWARD,VIDEO_PLAY,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002292,SE_202102_V_S_TESTIMONIAL_VALUE-PROP_CONCAT,TESTIMONIAL_VALUE-PROP_CONCAT_SE,REWARD,VIDEO_PLAY,0.0,126.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001711,SE_202107_S_XL_UGC-KITCHEN_CONVENIENCE_SUBTITLED,UGC-KITCHEN_CONVENIENCE_SUBTITLED_SE,GRAPHIC,VIDEO_PLAY,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3245,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001707,SE_202105_V_S_CHALLENGE-30D_SOCIAL-PROOF_HOOK2,CHALLENGE-30D_SOCIAL-PROOF_HOOK2_SE,REWARD,VIDEO_PLAY,0.0,37.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
4430,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001712,SE_202105_V_M_STREAK-REWARD_RESULTS_HOOK1,STREAK-REWARD_RESULTS_HOOK1_SE,GRAPHIC,VIDEO_PLAY,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
5755,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000778,SE_202103_C_S_UGC-KITCHEN_SOCIAL-PROOF_CONCAT,UGC-KITCHEN_SOCIAL-PROOF_CONCAT_SE,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6907,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000065,SE_202111_S_L_RECIPE-DEMO_HOWTO_LIGHT,RECIPE-DEMO_HOWTO_LIGHT_SE,REWARD,VIDEO_PLAY,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
7216,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000066,SE_202101_C_XL_BARCODE-SCAN_PROBLEM-SOLUTION_HOOK1,BARCODE-SCAN_PROBLEM-SOLUTION_HOOK1_SE,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7951,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001224,SE_202111_V_XL_HEALTHY-HABITS_SOCIAL-PROOF_DARK,HEALTHY-HABITS_SOCIAL-PROOF_DARK_SE,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8918,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_002310,SE_202102_V_S_TESTIMONIAL_VALUE-PROP_CONCAT,TESTIMONIAL_VALUE-PROP_CONCAT_SE,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
9934,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000331,SE_202110_V_L_STREAK-REWARD_MOTIVATION_CTAEND,STREAK-REWARD_MOTIVATION_CTAEND_SE,GRAPHIC,PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10574,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_002298,SE_202102_V_S_TESTIMONIAL_VALUE-PROP_CONCAT,TESTIMONIAL_VALUE-PROP_CONCAT_SE,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10690,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001716,SE_202111_S_S_EDUCATIONAL-TIPS_VALUE-PROP_LOOPED,EDUCATIONAL-TIPS_VALUE-PROP_LOOPED_SE,GRAPHIC,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
13907,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0001,acq_ww_applovin_ios_display_perf_obj-a,ad_001243,SE_202111_V_XL_HEALTHY-HABITS_SOCIAL-PROOF_DARK,HEALTHY-HABITS_SOCIAL-PROOF_DARK_SE,GRAPHIC,VIDEO_PLAY,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13997,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0006,acq_ww_applovin_ios_display_perf_obj-c,ad_001721,SE_202105_V_S_CHALLENGE-30D_SOCIAL-PROOF_HOOK2,CHALLENGE-30D_SOCIAL-PROOF_HOOK2_SE,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14275,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000060,SE_202110_V_L_PORTION-GUIDE_MOTIVATION_SUBTITLED,PORTION-GUIDE_MOTIVATION_SUBTITLED_SE,REWARD,PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14321,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_002287,SE_202104_S_XL_GROCERY-LIST_FEATURE-FOCUS_DARK,GROCERY-LIST_FEATURE-FOCUS_DARK_SE,GRAPHIC,VIDEO_PLAY,0.0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
14845,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001204,SE_202111_V_XL_HEALTHY-HABITS_SOCIAL-PROOF_DARK,HEALTHY-HABITS_SOCIAL-PROOF_DARK_SE,GRAPHIC,VIDEO_PLAY,10.4059452273,84.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0
15084,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000775,SE_202108_V_L_HEALTHY-HABITS_SOCIAL-PROOF_CTAEND,HEALTHY-HABITS_SOCIAL-PROOF_CTAEND_SE,GRAPHIC,VIDEO_PLAY,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15332,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000774,SE_202105_C_S_PORTION-GUIDE_ONBOARDING_DARK,PORTION-GUIDE_ONBOARDING_DARK_SE,GRAPHIC,VIDEO_PLAY,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15613,2022-06-02,iOS,NO,NO-se,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_001706,SE_202110_S_M_QUIZ-INTERACTIVE_SOCIAL-PROOF_CONCAT,QUIZ-INTERACTIVE_SOCIAL-PROOF_CONCAT_SE,GRAPHIC,VIDEO_PLAY,0.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
718,2022-06-02,iOS,NO,NO-sp,applovin_int,cmp_0003,acq_ww_applovin_ios_display_perf_obj-b,ad_000052,SP_202110_C_S_PRODUCT-DEMO_SOCIAL-PROOF_CTAEND,PRODUCT-DEMO_SOCIAL-PROOF_CTAEND_SP,GRAPHIC,VIDEO_PLAY,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
